id,onboarding_date,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,split
32e3c322-6848-45fd-a992-804a4b827230,2023-10-22,29,72000,MORTGAGE,3.0,MEDICAL,B,14000,10.65,0,0.19,N,7,train
27c212de-bc40-4ccb-9c5c-1a9a2c4f86c0,2023-10-22,27,72000,MORTGAGE,6.0,MEDICAL,A,17000,6.03,0,0.24,N,6,train
a060e187-035e-4bd8-b11d-3739bcf050eb,2023-10-22,29,42000,RENT,2.0,HOMEIMPROVEMENT,D,10000,15.21,1,0.24,Y,7,train
c2f3a31f-c350-4685-8447-736c1b8cc7e9,2023-10-22,31,72000,MORTGAGE,15.0,MEDICAL,A,1900,7.51,0,0.03,N,6,train
c4d8ef0e-f76d-4710-a17c-3fee2f5fb081,2023-10-22,27,72000,MORTGAGE,11.0,EDUCATION,C,15000,,0,0.21,N,5,train
bf582c3f-98e6-4724-bb56-cda79ba68386,2023-10-22,28,72000,MORTGAGE,3.0,EDUCATION,C,28000,15.96,0,0.39,N,10,train
192f5bea-557e-4e45-82de-14f998e6e337,2023-10-23,29,48000,RENT,13.0,PERSONAL,A,10000,7.51,0,0.21,N,7,train
07c2180e-4a8a-44f6-8b29-9a15fce1ad20,2023-10-23,27,72000,MORTGAGE,7.0,MEDICAL,A,6500,6.03,0,0.09,N,5,train
0eecabe6-2dc0-4cce-bd5e-8f041023a8e2,2023-10-23,27,72000,OWN,2.0,MEDICAL,A,10000,6.62,0,0.14,N,9,train
a89c0578-03e2-403a-8b23-0a8d0b3d570f,2023-10-23,27,72000,MORTGAGE,4.0,PERSONAL,B,14000,12.42,0,0.19,N,10,train
1e2aebc2-1202-4204-a090-c5869840f330,2023-10-23,31,72000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,9800,6.62,0,0.14,N,8,train
e6f4854d-a5c8-456c-9da1-2eabdff93d6f,2023-10-23,35,72000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12800,6.62,0,0.18,N,5,train
64c54826-e815-474e-a7ce-250b581043b5,2023-10-23,29,48000,RENT,4.0,MEDICAL,B,10000,10.62,0,0.21,N,10,train
581a31eb-73e6-4729-9715-fc95f62da987,2023-12-22,27,48000,RENT,0.0,MEDICAL,B,10000,10.62,0,0.21,N,6,test
3b5c8684-5e6d-47eb-86f1-f76b11fa2b71,2023-10-23,28,48000,RENT,8.0,PERSONAL,C,10000,13.48,0,0.21,Y,9,train
9817a1db-919d-437a-881f-ca34da2ed053,2023-10-23,27,72000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,15000,5.42,0,0.21,N,5,train
e26b3e0d-4812-4580-b984-8d81aa53c25c,2023-10-23,34,48000,RENT,14.0,PERSONAL,D,10000,15.7,0,0.21,Y,9,train
d189a0a6-3923-4abb-8814-a0841542286f,2023-10-23,30,48000,RENT,3.0,VENTURE,C,10000,12.87,0,0.21,Y,8,train
f0785d96-b4ec-49eb-ae7d-18e692a6a417,2023-10-23,30,48000,RENT,1.0,EDUCATION,B,10000,12.18,0,0.21,N,9,train
e6c9bd99-ec3a-4551-a2dd-3a7536fff849,2023-10-23,30,72000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,4800,13.49,0,0.07,Y,7,train
364616f3-633e-402e-9b16-6a2dab7adbeb,2023-10-23,29,72000,MORTGAGE,6.0,EDUCATION,A,10800,6.99,0,0.15,N,8,train
5cc24b15-4ed3-4cbb-8635-a927d4669f84,2023-10-23,30,72000,MORTGAGE,3.0,MEDICAL,A,14000,6.99,0,0.19,N,9,train
d42cbef4-f8a4-4f92-8fa1-190fddb591ff,2023-12-22,27,72000,MORTGAGE,11.0,MEDICAL,C,9500,13.99,0,0.13,N,6,test
3d6311eb-4bea-4ed9-9dff-2803555d003b,2023-10-23,33,72000,MORTGAGE,,PERSONAL,A,5000,6.99,0,0.07,N,5,train
b286d83d-8575-4809-9831-a5b013327d37,2023-10-23,31,72000,OWN,6.0,EDUCATION,A,16000,,0,0.22,N,7,train
69fffaeb-3de2-46c7-8c99-661313124168,2023-10-23,27,72000,OWN,2.0,EDUCATION,B,12000,9.99,0,0.17,N,9,train
43903f89-f6d8-48f8-ab7c-bf17ea3842ab,2023-10-23,30,72000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,3000,9.99,0,0.04,N,9,train
7938db29-dc4f-4dfa-953a-9917bea7255b,2023-12-22,33,72000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4250,5.42,0,0.06,N,5,test
0715fbc3-b2cb-41ef-8009-c30ee690fe4d,2023-10-23,28,48000,RENT,0.0,EDUCATION,B,10000,10.08,0,0.21,N,6,train
a9f2b601-a888-435d-b892-404ea3f21db4,2023-12-22,27,72000,MORTGAGE,11.0,MEDICAL,B,6150,,0,0.09,N,5,test
057eb03f-7add-4ef5-a01f-4cae5f930a08,2023-10-23,29,72000,MORTGAGE,3.0,MEDICAL,B,12000,11.49,0,0.17,N,5,train
534a6863-5cf8-4a56-a7b9-8499cc541f7e,2023-10-23,29,72000,MORTGAGE,6.0,VENTURE,D,16800,15.62,0,0.23,N,9,train
eff3f473-b215-48aa-81e6-795c68c8c475,2023-10-23,28,56100,MORTGAGE,12.0,MEDICAL,A,10000,8.49,1,0.15,N,8,train
bb83b964-4b37-4bf8-a6ee-6a50ca72ce12,2023-10-23,27,72000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.14,N,9,train
873997c0-880b-4a82-8b59-b89cce82ee69,2023-10-23,27,72000,MORTGAGE,11.0,PERSONAL,B,7000,11.49,0,0.1,N,8,train
6fb0510a-56a9-4c39-994e-70db1da26e87,2023-10-23,31,72000,MORTGAGE,14.0,MEDICAL,A,7000,5.42,0,0.1,N,8,train
240bec3b-247d-48e6-af25-ed63e4a994e1,2023-10-23,30,66000,MORTGAGE,14.0,EDUCATION,C,11200,13.49,1,0.17,N,9,train
ec38c04d-4bc6-4c64-968b-e3cbdc09039b,2023-12-22,30,72000,MORTGAGE,14.0,EDUCATION,C,9000,15.23,0,0.13,Y,10,test
f32873e9-14ce-4ba8-ba86-3953f01a5f5e,2023-10-23,27,49800,RENT,3.0,PERSONAL,B,10000,10.74,0,0.2,N,7,train
acbf9757-e678-4673-b515-172be2895c91,2023-10-23,35,72000,MORTGAGE,4.0,MEDICAL,B,15000,10.59,0,0.21,N,6,train
a7a101af-9cd1-4a86-94f0-040ef1869b51,2023-10-23,30,72000,MORTGAGE,4.0,VENTURE,B,6000,11.99,0,0.08,N,10,train
9ef8b0c3-8dd1-445e-ae98-90a0bfb4fa51,2023-12-22,32,72000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,24000,6.92,0,0.33,N,8,test
a4520f84-1262-45dd-97b2-849852432d57,2023-10-23,30,72000,MORTGAGE,12.0,MEDICAL,B,10000,10.0,0,0.14,N,7,train
af6bc8c8-a60f-4a3d-b97e-bb2f0669ed27,2023-10-23,29,72000,MORTGAGE,13.0,VENTURE,A,22100,7.29,0,0.31,N,5,train
30b30d35-35a4-4fa5-8935-448393241e63,2023-10-23,35,50000,RENT,4.0,EDUCATION,B,10000,9.91,0,0.2,N,7,train
a1ee68bb-0fcb-4ed0-8161-1b0023c7000d,2023-10-23,31,72000,MORTGAGE,7.0,VENTURE,A,5000,6.92,0,0.07,N,10,train
c5660619-b3d9-4a9f-93e0-7f6a2c96bf44,2023-10-23,32,66000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,2000,15.28,1,0.03,N,7,train
0e76beec-2218-4d20-b5ac-3bf81ea5bcb2,2023-10-23,27,72000,MORTGAGE,6.0,EDUCATION,A,6000,5.42,0,0.08,N,10,train
0ab6f03e-1267-482a-9d36-87c2560b8c66,2023-12-22,30,72000,MORTGAGE,7.0,EDUCATION,C,9600,14.17,0,0.13,N,5,test
cbf81eb4-0499-4d16-ae06-fb88c5b00009,2023-10-23,29,72000,MORTGAGE,13.0,MEDICAL,A,7400,5.42,0,0.1,N,8,train
e36df9c6-6a6c-41ba-b694-3d17d377c4b9,2023-10-23,28,72000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,12000,6.92,0,0.17,N,7,train
6f147eeb-df7e-4448-a1a0-235768a65a8c,2023-10-23,27,44000,RENT,5.0,VENTURE,C,10000,15.27,1,0.23,Y,7,train
e6eebc65-7cda-4321-995a-9838f5edffe0,2023-10-23,28,72000,OWN,6.0,MEDICAL,B,25000,11.11,0,0.35,N,8,train
9cd80ba0-83e1-488e-9d01-1bf8a67555ae,2023-10-23,31,50000,RENT,1.0,MEDICAL,B,10000,12.69,0,0.2,N,8,train
26903951-d043-4fdb-9cbb-9a1da324e4bd,2023-12-22,33,50000,RENT,3.0,PERSONAL,B,10000,,0,0.2,N,8,test
8393e4ba-846f-438c-aa99-d47bd85568ce,2023-12-22,27,72000,MORTGAGE,5.0,MEDICAL,A,11500,6.91,0,0.16,N,10,test
7714db47-7616-49eb-b786-bc1415d4fb3d,2023-12-22,27,72000,MORTGAGE,2.0,EDUCATION,B,2600,9.25,0,0.04,N,7,test
7556cffc-86dc-40f5-971d-8f2862678789,2023-12-23,29,72000,MORTGAGE,5.0,PERSONAL,A,10000,6.17,0,0.14,N,10,test
8c708ec5-dfcb-4c1e-a672-dbd7a1af5368,2023-10-23,28,50000,RENT,12.0,DEBTCONSOLIDATION,B,10000,10.74,0,0.2,N,8,train
b54228ba-dc04-49bf-809c-73567e6e984c,2023-10-23,30,50000,RENT,6.0,MEDICAL,C,10000,,0,0.2,N,5,train
2a7c1f58-9343-4bed-927d-e4183afca35f,2023-10-23,30,50000,RENT,0.0,HOMEIMPROVEMENT,B,10000,10.36,0,0.2,N,7,train
50ce9c4b-4147-49c7-8972-14ec085edebe,2023-10-23,32,50000,RENT,6.0,DEBTCONSOLIDATION,B,10000,9.25,0,0.2,N,8,train
904a87a3-375d-4e7d-8e7a-639dcfc72a40,2023-10-23,28,72000,MORTGAGE,12.0,PERSONAL,E,16000,15.95,0,0.22,N,5,train
7034d13b-d3e4-49f1-b8cf-700a87ed2212,2023-10-23,27,72000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,24000,,0,0.33,N,9,train
2fbf3ce3-0615-487c-aba5-dcd3a0674b67,2023-10-23,28,50000,RENT,5.0,PERSONAL,A,10000,7.88,0,0.2,N,7,train
8c94e859-7a91-4692-a6be-d9f6ad864b95,2023-10-23,28,44000,RENT,2.0,MEDICAL,C,10000,13.48,1,0.23,N,8,train
568b0217-ee53-4737-b497-e56bdd466503,2023-12-23,30,50000,RENT,3.0,PERSONAL,C,10000,13.22,0,0.2,N,7,test
cc5eab7b-23d6-443a-9864-6fccec4bde60,2023-12-23,30,72000,MORTGAGE,5.0,MEDICAL,B,20000,10.38,0,0.28,N,5,test
93417aa3-9c14-4d4b-9beb-589e2345fd39,2023-10-23,29,72000,MORTGAGE,7.0,MEDICAL,A,24000,7.88,0,0.33,N,9,train
973d0197-0ddb-4625-a8fc-df46279dd1b0,2023-10-23,34,72000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,4000,7.14,0,0.06,N,9,train
be1f8370-98ae-416d-bfac-890e3a38d3a4,2023-12-23,30,72000,MORTGAGE,13.0,VENTURE,A,12000,7.88,0,0.17,N,8,test
f2619763-cfbd-4d2c-8e70-9a44edad0d3e,2023-12-23,29,50000,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.26,0,0.2,N,6,test
2c55274f-ae68-41e9-9d81-d954bb98feae,2023-12-23,31,44000,RENT,1.0,HOMEIMPROVEMENT,B,10000,10.71,1,0.23,N,9,test
e7e1751e-a289-48a2-b9a6-319796c8c833,2023-12-23,27,44004,RENT,4.0,DEBTCONSOLIDATION,D,10000,,1,0.23,Y,10,test
30242885-b9f6-4030-9691-f3eae06e2293,2023-12-23,30,72000,MORTGAGE,3.0,MEDICAL,C,9000,14.22,0,0.13,Y,6,test
74706067-111a-469e-9f00-2cf23a95adb4,2023-10-23,29,44004,RENT,7.0,PERSONAL,D,10000,15.33,1,0.23,Y,8,train
4a17ce98-fbe7-4b5b-88a8-e072c7b1c59e,2023-10-23,35,72000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10750,7.51,0,0.15,N,9,train
54a860d5-a48a-40d0-aa4d-2ceb2abaf23b,2023-10-23,28,72000,MORTGAGE,,MEDICAL,B,22000,10.25,0,0.31,N,6,train
0b743346-917a-4460-a2c7-cb2d449a0e94,2023-10-23,28,72000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,4000,10.99,0,0.06,N,6,train
086305bc-59d2-4150-9922-ba7cd4879071,2023-12-23,29,72000,MORTGAGE,0.0,VENTURE,B,24000,10.99,0,0.33,N,6,test
ff572b49-4934-4dbf-9349-a91cb0f89c9a,2023-10-23,33,44784,RENT,2.0,EDUCATION,D,10000,,1,0.22,N,6,train
344e51cb-ffea-4b29-ad6d-3924e0e41b6d,2023-10-23,33,50800,RENT,16.0,EDUCATION,E,10000,16.4,0,0.2,Y,7,train
2f9232dd-2e98-4fd3-91b1-e712153bc945,2023-10-23,32,50911,RENT,7.0,PERSONAL,C,10000,13.06,0,0.2,N,7,train
422033c1-5c7c-454b-a355-28bca93ebc1b,2023-10-23,27,72000,MORTGAGE,7.0,PERSONAL,B,4200,,0,0.06,N,5,train
9da9f255-91d2-45e4-92c6-7ab80801ff8e,2023-10-23,28,51000,RENT,3.0,HOMEIMPROVEMENT,A,10000,6.92,0,0.2,N,8,train
eadea62c-aa53-4b27-a100-df8fcac60bd2,2023-12-23,28,72000,MORTGAGE,13.0,PERSONAL,C,16000,14.26,0,0.22,N,9,test
048963dc-0f26-47f9-aac3-a7e9193f7e7e,2023-10-23,27,51000,RENT,0.0,VENTURE,A,10000,7.88,0,0.2,N,5,train
e6dea7d4-7e3a-429c-93df-5838c64ee798,2023-12-23,27,72000,OWN,10.0,VENTURE,A,10000,8.94,0,0.14,N,6,test
deae5636-6f4b-4775-b2c6-79a78cfb4d59,2023-12-23,29,72000,OWN,1.0,EDUCATION,C,10000,,0,0.14,N,6,test
81c633e2-2da7-4bee-824d-1def110a36b4,2023-10-23,28,72000,MORTGAGE,12.0,VENTURE,A,15000,8.94,0,0.21,N,9,train
c6d9cd41-a2a9-4b26-b56c-5cbf2d8f4e29,2023-10-23,29,66000,MORTGAGE,4.0,DEBTCONSOLIDATION,E,8200,17.04,1,0.12,Y,7,train
eb674c0b-2d4d-43a3-9fa6-2fb5a1b40c98,2023-10-23,31,72000,MORTGAGE,15.0,VENTURE,D,12300,14.96,0,0.17,Y,5,train
da1fab68-b485-4c16-a1af-c8e9e8eb94f6,2023-10-23,28,72000,MORTGAGE,1.0,EDUCATION,D,6000,15.37,0,0.08,Y,10,train
c00c1dac-1303-4743-9aa6-e16ea2f9c4cd,2023-10-23,32,51996,RENT,2.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.19,N,9,train
25eec0e6-26d5-486b-80b9-a6e14ee945c7,2023-12-23,33,51996,RENT,4.0,DEBTCONSOLIDATION,A,10000,7.14,0,0.19,N,6,test
58bff4a6-1470-4bd6-af2b-6cbfc0ebfccd,2023-10-23,30,72000,MORTGAGE,3.0,PERSONAL,B,12000,10.95,0,0.17,N,5,train
668943b1-b0d9-4a18-b7dd-bd353f0d6589,2023-10-23,28,72000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,10000,10.95,0,0.14,N,7,train
610a7e16-2ce1-4910-b1f8-024983bb943f,2023-10-23,27,72000,MORTGAGE,11.0,EDUCATION,B,12500,11.89,0,0.17,N,8,train
bfc03a90-0fd2-43f1-a044-674633395959,2023-10-23,28,52000,RENT,2.0,PERSONAL,B,10000,12.69,0,0.19,N,7,train
5b0c802a-5530-4939-9f8f-4491ba87e70d,2023-10-24,27,72000,MORTGAGE,8.0,VENTURE,C,15250,13.16,0,0.21,Y,5,train
65903d1a-094a-4286-8583-7d61254b3dc8,2023-10-24,28,72000,MORTGAGE,9.0,PERSONAL,B,18000,11.89,0,0.25,N,10,train
d5c6daa5-6abf-4aaf-9829-dec9042b1056,2023-10-24,28,52000,RENT,12.0,VENTURE,A,10000,6.92,0,0.19,N,8,train
12e645fa-60e8-4ace-b958-130b040bd904,2023-10-24,29,52000,RENT,4.0,MEDICAL,C,10000,13.23,0,0.19,Y,9,train
929cc002-b2d3-43e1-82b4-09ac00670374,2023-10-24,33,72000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,6600,,0,0.09,N,9,train
af250da5-2f55-4a0f-b851-6f8f37636b21,2023-10-24,29,72000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,1000,7.68,0,0.01,N,6,train
031252bf-ea33-4989-a9a0-4cd58b694228,2023-10-24,28,72000,MORTGAGE,8.0,PERSONAL,D,7500,6.0,0,0.1,N,10,train
54fe4084-fa0b-4587-b296-07c506ac565b,2023-10-24,31,52000,RENT,4.0,VENTURE,B,10000,11.83,0,0.19,N,7,train
9f2d757d-efc0-43af-980d-1d4a6f1a3256,2023-10-24,29,52000,RENT,9.0,PERSONAL,A,10000,8.0,0,0.19,N,8,train
0badc878-626b-4889-a0b4-db6af6377349,2023-10-24,27,72000,OWN,4.0,EDUCATION,C,8000,11.09,0,0.11,Y,9,train
1f789105-3edc-484b-a8d6-5db84f48c6f9,2023-10-24,33,53000,RENT,13.0,EDUCATION,C,10000,15.96,0,0.19,N,9,train
f8afa0cc-3a04-444f-b955-d37910a3f7c1,2023-10-24,29,72072,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,8.49,0,0.17,N,8,train
bcaade90-5888-4205-8105-da75319c805b,2023-10-24,28,72087,MORTGAGE,10.0,PERSONAL,C,16000,,0,0.22,N,6,train
2c547b52-66ab-4cd7-9bd9-ed0735c803c1,2023-12-23,27,53000,RENT,7.0,EDUCATION,B,10000,10.25,0,0.19,N,5,test
636a586d-93c4-4336-94e7-3305966ea4fe,2023-10-24,33,53000,RENT,2.0,EDUCATION,A,10000,8.94,0,0.19,N,9,train
1eb8de69-a440-400f-8819-2729b45f2b11,2023-10-24,28,53000,RENT,2.0,MEDICAL,B,10000,11.89,0,0.19,N,6,train
46f658f5-7dbd-42ff-b435-bda1d7cbac1c,2023-10-24,28,53376,RENT,5.0,PERSONAL,A,10000,5.42,0,0.19,N,5,train
4f01854a-7edb-43c7-8dc3-76e8237632df,2023-10-24,29,72396,MORTGAGE,9.0,PERSONAL,B,9000,10.59,0,0.12,N,9,train
35f4df7c-1f8b-4023-b19b-d0245551e5a8,2023-10-24,33,54000,RENT,13.0,VENTURE,A,10000,8.9,0,0.19,N,5,train
eef19d91-e37b-4759-a16f-0b0681f24a0a,2023-10-24,29,72500,MORTGAGE,0.0,PERSONAL,A,30000,7.49,0,0.41,N,7,train
12d3bed3-1fca-49e9-8aa8-3aa4889e62e4,2023-10-24,31,72500,MORTGAGE,12.0,HOMEIMPROVEMENT,B,8875,11.99,0,0.12,N,7,train
e4881bb9-b815-4866-bff0-319a9b744247,2023-10-24,35,54000,RENT,,PERSONAL,A,10000,5.42,0,0.19,N,10,train
cd9de2be-e82b-4571-9c55-bf4731142904,2023-10-24,32,72500,MORTGAGE,4.0,HOMEIMPROVEMENT,A,4000,5.42,0,0.06,N,10,train
2527a0ad-7841-4c6e-b03b-c089150f3420,2023-10-24,27,56525,MORTGAGE,4.0,MEDICAL,D,12000,15.95,1,0.18,Y,7,train
0f75bb16-c291-4b26-a141-f989bcabbb0d,2023-10-24,35,72500,MORTGAGE,0.0,DEBTCONSOLIDATION,B,4000,10.25,0,0.06,N,6,train
d0ae5d37-711b-45ba-b750-f74defe4e80c,2023-10-24,30,54000,RENT,8.0,HOMEIMPROVEMENT,A,10000,6.17,0,0.19,N,10,train
813e9df6-65e2-4d00-99fe-fb962bd9774e,2023-10-24,29,72500,MORTGAGE,2.0,MEDICAL,C,7000,13.79,0,0.1,Y,8,train
d30a849f-2e88-4e7d-a850-e7f9fbb609be,2023-10-24,33,54000,RENT,15.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.19,N,8,train
20700c68-eca8-4187-8757-910012bb11e7,2023-10-24,29,54996,RENT,1.0,VENTURE,B,10000,9.99,0,0.18,N,10,train
58e5ddcb-0b8d-4066-b419-7954e0c547bd,2023-10-24,27,72800,MORTGAGE,7.0,HOMEIMPROVEMENT,B,7000,,0,0.1,N,10,train
2ef328cb-d227-4809-8832-b7f31b3329fe,2023-10-24,28,48996,RENT,12.0,MEDICAL,B,10000,10.37,1,0.2,N,9,train
7e29cd00-0bfd-4117-8386-8c3c85489016,2023-10-24,31,54996,RENT,3.0,HOMEIMPROVEMENT,A,10000,7.74,0,0.18,N,9,train
ec104fa6-140f-4efd-afd3-81c8bbd1688f,2023-10-24,33,72890,MORTGAGE,1.0,MEDICAL,C,16400,13.79,0,0.22,Y,6,train
a25b82b9-6eed-42fb-bf82-6d1ec8bc0b71,2023-10-24,27,72900,MORTGAGE,3.0,PERSONAL,D,10000,15.7,0,0.14,Y,9,train
99f289ac-f624-4824-a124-cee19404269b,2023-10-24,34,72960,MORTGAGE,1.0,MEDICAL,B,11000,12.21,0,0.15,N,8,train
eaf29d57-4330-4084-b7e2-b2e4c8be8258,2023-10-24,27,72996,MORTGAGE,12.0,EDUCATION,A,9200,6.03,0,0.13,N,8,train
c1214d0e-fb5a-4344-9d96-e68013f4cae1,2023-10-24,30,48996,RENT,1.0,HOMEIMPROVEMENT,E,10000,15.45,1,0.2,N,5,train
26446461-3e1c-4bf0-a143-0907314b85cb,2023-10-24,28,73000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15600,6.03,0,0.21,N,9,train
d96fe86e-432f-4e7b-ab9b-21f11c29eb55,2023-10-24,27,55000,RENT,11.0,EDUCATION,C,10000,14.27,0,0.18,N,7,train
947f149b-2355-4e4b-8395-0d80bc44a5c6,2023-12-23,27,73000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,13000,6.03,0,0.18,N,9,test
518d02c9-3d29-4ec8-a307-83ffe8f16706,2023-12-23,31,73000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,,0,0.21,N,8,test
2cdba2ee-5e24-469c-ab91-7e8beb76f2b1,2023-10-24,31,55000,RENT,2.0,MEDICAL,B,10000,12.42,0,0.18,N,7,train
2f0ac148-8784-4940-b5aa-13767f52cad2,2023-12-23,32,73000,MORTGAGE,7.0,PERSONAL,A,9600,7.9,0,0.13,N,7,test
9cc64024-d712-43ff-b6ce-44a332f8d707,2023-10-24,31,55000,RENT,3.0,DEBTCONSOLIDATION,B,10000,10.59,0,0.18,N,10,train
1c35200d-badc-49a4-9f7b-043aeef3e05f,2023-10-24,32,55000,RENT,5.0,MEDICAL,A,10000,8.49,0,0.18,N,10,train
ebe38b22-ca47-4219-9a1b-1e6c659e9d20,2023-12-23,34,73000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,20675,,0,0.28,N,7,test
8ffaec24-ddc1-42f7-825d-66536b5a6d60,2023-10-24,32,73000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,6000,15.62,0,0.08,N,8,train
ddf87793-33d1-4f9d-8297-d10f44a1235d,2023-10-24,32,73000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,8500,7.29,0,0.12,N,10,train
77092bf7-4189-42fb-9db8-d370ebaaf2e5,2023-12-23,27,73000,MORTGAGE,11.0,PERSONAL,A,10000,5.79,0,0.14,N,8,test
573b553f-2304-4610-88de-f16bb94b8ba9,2023-10-24,27,55000,RENT,3.0,HOMEIMPROVEMENT,B,10000,10.25,0,0.18,N,5,train
e4327e9d-7edc-42f4-a5ba-45b0835e7d3e,2023-10-24,29,73000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,12000,7.29,0,0.16,N,10,train
42227bbe-cfb2-4aa4-9841-1d2eb788cb95,2023-10-24,31,73000,MORTGAGE,3.0,VENTURE,C,12000,,0,0.16,Y,8,train
944e69ae-14d1-4a02-ae7a-2c628ba3f1f2,2023-12-23,29,55000,RENT,2.0,DEBTCONSOLIDATION,B,10000,12.53,0,0.18,N,9,test
2a6344c4-f34a-4515-b3e6-3325e7649131,2023-12-24,32,55000,RENT,4.0,VENTURE,D,10000,14.42,0,0.18,Y,9,test
2863128f-bfa0-4797-b453-39aa7b16e785,2023-10-24,28,55000,RENT,1.0,MEDICAL,A,10000,9.32,0,0.18,N,8,train
483a49ab-45db-4c28-89df-82dacc0f9a89,2023-12-24,27,73000,MORTGAGE,11.0,EDUCATION,A,17000,7.88,0,0.23,N,6,test
224705c0-1af9-4783-800e-52f2ff410ef5,2023-10-24,28,73000,MORTGAGE,5.0,PERSONAL,C,12000,13.11,0,0.16,N,9,train
8d6a1128-bfa9-4bea-aa9a-71be3ce57e28,2023-12-24,34,55000,RENT,0.0,MEDICAL,B,10000,9.51,0,0.18,N,5,test
fd78c203-92d1-4773-864c-a786cbff2e1e,2023-10-24,28,73000,MORTGAGE,6.0,VENTURE,B,15000,11.83,0,0.21,N,9,train
cd1ebfcf-ca42-41dd-8d36-5e281a1e6d6b,2023-10-24,27,55812,RENT,3.0,DEBTCONSOLIDATION,A,10000,6.54,0,0.18,N,10,train
6b8bde9a-2e11-4574-a2c4-1e5f2bc24bc8,2023-10-24,35,56000,RENT,5.0,EDUCATION,B,10000,12.42,0,0.18,N,5,train
451d5c8c-f86c-46ab-bf0e-23d4997c8a44,2023-10-24,31,73000,MORTGAGE,8.0,EDUCATION,A,6800,7.74,0,0.09,N,8,train
2a590a40-afa2-4012-83ac-58c117a914d8,2023-10-24,33,56000,RENT,7.0,PERSONAL,B,10000,11.36,0,0.18,N,6,train
c2316184-0d00-4552-b78d-acea27984975,2023-10-24,33,56000,RENT,2.0,EDUCATION,A,10000,7.74,0,0.18,N,5,train
a3322079-5321-43be-bc1e-b383d80d493d,2023-10-24,28,73000,MORTGAGE,11.0,EDUCATION,B,15000,,0,0.21,N,6,train
09762f2d-00fd-4984-8965-a84fa29282b8,2023-12-24,27,56253,RENT,11.0,VENTURE,B,10000,11.36,0,0.18,N,8,test
de8f5106-18f9-4119-9275-e8c631358aa4,2023-10-24,28,73008,MORTGAGE,2.0,EDUCATION,C,14000,12.73,0,0.19,Y,6,train
da1260a6-18fc-45f6-a535-39c1341284a0,2023-10-24,28,73073,MORTGAGE,8.0,VENTURE,A,4200,5.79,0,0.06,N,7,train
f71a9434-4dcb-45ea-b95c-063d88617474,2023-10-24,29,57000,RENT,5.0,EDUCATION,E,10000,18.64,0,0.18,Y,6,train
0bb138dc-e5af-46ac-a03d-29e24a5490e1,2023-12-24,27,73200,MORTGAGE,5.0,PERSONAL,B,18000,10.99,0,0.25,N,8,test
dd799424-a136-4567-bd7c-e91b7a1c3d27,2023-10-24,27,73200,MORTGAGE,7.0,EDUCATION,C,15000,13.22,0,0.2,N,5,train
eb7514a2-25db-4d89-a399-e886fbee1cb6,2023-12-24,32,73200,MORTGAGE,1.0,PERSONAL,B,7200,10.2,0,0.1,N,7,test
8d7be6c3-ee43-4ec3-8541-80d7af448dee,2023-12-24,34,67392,MORTGAGE,0.0,PERSONAL,C,15000,13.85,1,0.22,Y,5,test
a0493152-e4c1-45ba-87dc-a18c28231674,2023-10-24,27,73400,MORTGAGE,10.0,MEDICAL,A,2100,6.76,0,0.03,N,5,train
8fd81938-c3f8-45ca-8e71-8a19ec1a1dc7,2023-10-24,34,57000,RENT,1.0,EDUCATION,B,10000,11.14,0,0.18,N,8,train
318cfaee-35f5-4e09-8a9d-7ce37d11e14c,2023-12-24,28,73500,OWN,12.0,HOMEIMPROVEMENT,B,10000,9.88,0,0.14,N,10,test
749d7b40-3c2e-4f43-9513-2aa4fd83858f,2023-12-24,30,73524,MORTGAGE,2.0,EDUCATION,D,10000,14.74,0,0.14,N,8,test
